Video,Query ID,Language Query,Type,IDs,Start,End,Revision
MOT20-02,230,Person coming from camera side is walking back to camera side,M,58,1084,2150,
MOT20-02,230,Person coming from camera side is walking back to camera side,M,59,1086,2143,
MOT20-02,230,Person coming from camera side is walking back to camera side,M,70,1135,2221,
MOT20-02,230,Person coming from camera side is walking back to camera side,M,66,1145,2177,
MOT20-02,231,Person coming from camera side is moving back to camera side,M,58,1084,2150,
MOT20-02,231,Person coming from camera side is moving back to camera side,M,59,1086,2143,
MOT20-02,231,Person coming from camera side is moving back to camera side,M,70,1135,2221,
MOT20-02,231,Person coming from camera side is moving back to camera side,M,66,1145,2177,
MOT20-02,232,Person coming from camera side is heading back to camera side,M,58,1084,2150,
MOT20-02,232,Person coming from camera side is heading back to camera side,M,59,1086,2143,
MOT20-02,232,Person coming from camera side is heading back to camera side,M,70,1135,2221,
MOT20-02,232,Person coming from camera side is heading back to camera side,M,66,1145,2177,
MOT20-02,233,A trolly coming from the right side is going towards the camera,M,57,1312,1626,
MOT20-02,234,A trolly coming from the right side is walking towards the camera,M,57,1312,1626,
MOT20-02,235,A trolly coming from the right side is heading towards the camera,M,57,1312,1626,
MOT20-02,236,A trolly coming from the right side is moving towards the camera,M,57,1312,1626,
MOT20-02,237,Person coming from camera side is adjusting the pant,M,58,1160,1475,
MOT20-02,238,Person coming from camera side stops walking briefly in the open area,M,58,1487,1682,
MOT20-02,238,Person coming from camera side stops walking briefly in the open area,M,59,1487,1682,
MOT20-02,238,Person coming from camera side stops walking briefly in the open area,M,66,1525,1840,
MOT20-02,238,Person coming from camera side stops walking briefly in the open area,M,70,1525,1840,
MOT20-02,239,Person coming from camera side is asking for directions,M,58,1508,1659,
MOT20-02,239,Person coming from camera side is asking for directions,M,59,1508,1659,
MOT20-02,240,Person is looking right side while heading towards the camera,M,6,1387,1416,
MOT20-02,240,Person is looking right side while heading towards the camera,M,21,1362,1619,
MOT20-02,240,Person is looking right side while heading towards the camera,M,22,1314,1364,
MOT20-02,240,Person is looking right side while heading towards the camera,M,22,1504,1604,
MOT20-02,240,Person is looking right side while heading towards the camera,M,22,1699,1774,
MOT20-02,240,Person is looking right side while heading towards the camera,M,23,1586,1628,
MOT20-02,240,Person is looking right side while heading towards the camera,M,23,1757,1801,
MOT20-02,240,Person is looking right side while heading towards the camera,M,41,1788,1834,
MOT20-02,240,Person is looking right side while heading towards the camera,M,60,1811,1838,
MOT20-02,240,Person is looking right side while heading towards the camera,M,60,1878,1918,
MOT20-02,240,Person is looking right side while heading towards the camera,M,62,2008,2051,
MOT20-02,240,Person is looking right side while heading towards the camera,M,71,1861,1985,
MOT20-02,241,Person is holding another person's hand while walking,M,48,1893,1936,
MOT20-02,241,Person is holding another person's hand while walking,M,39,1840,1905,
MOT20-02,241,Person is holding another person's hand while walking,M,44,1840,1905,
MOT20-02,241,Person is holding another person's hand while walking,M,66,1185,1606,
MOT20-02,241,Person is holding another person's hand while walking,M,70,1185,1606,
MOT20-02,241,Person is holding another person's hand while walking,M,66,1809,1980,
MOT20-02,241,Person is holding another person's hand while walking,M,70,1809,1980,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,48,1893,1936,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,39,1840,1905,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,44,1840,1905,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,66,1185,1606,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,70,1185,1606,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,66,1809,1980,
MOT20-02,242,Person is holding another person's hand while walking in open area,M,70,1809,1980,
MOT20-02,243,Person is holding another person's hand while walking towards right,M,48,1893,1936,
MOT20-02,243,Person is holding another person's hand while walking towards right,M,39,1840,1905,
MOT20-02,243,Person is holding another person's hand while walking towards right,M,44,1840,1905,
MOT20-02,244,Person is holding another person's hand while moving towards right,M,48,1893,1936,
MOT20-02,244,Person is holding another person's hand while moving towards right,M,39,1840,1905,
MOT20-02,244,Person is holding another person's hand while moving towards right,M,44,1840,1905,
MOT20-02,245,Person is holding another person's hand while going to right side,M,48,1893,1936,
MOT20-02,245,Person is holding another person's hand while going to right side,M,39,1840,1905,
MOT20-02,245,Person is holding another person's hand while going to right side,M,44,1840,1905,
MOT20-02,246,Person coming from left side is holding another person's hand,M,48,1893,1936,
MOT20-02,246,Person coming from left side is holding another person's hand,M,39,1840,1905,
MOT20-02,246,Person coming from left side is holding another person's hand,M,44,1840,1905,
MOT20-02,247,Person is touching the face while moving towards the camera,M,1,1283,1367,
MOT20-02,247,Person is touching the face while moving towards the camera,M,3,1404,1487,
MOT20-02,247,Person is touching the face while moving towards the camera,M,22,1657,1699,
MOT20-02,247,Person is touching the face while moving towards the camera,M,26,1398,1557,
MOT20-02,247,Person is touching the face while moving towards the camera,M,26,1609,1634,
MOT20-02,247,Person is touching the face while moving towards the camera,M,26,1736,1755,
MOT20-02,247,Person is touching the face while moving towards the camera,M,33,1932,1958,
MOT20-02,247,Person is touching the face while moving towards the camera,M,23,1116,1157,
MOT20-02,247,Person is touching the face while moving towards the camera,M,4,865,992,
MOT20-02,247,Person is touching the face while moving towards the camera,M,4,1082,1101,
MOT20-02,247,Person is touching the face while moving towards the camera,M,46,1780,1809,
MOT20-02,247,Person is touching the face while moving towards the camera,M,62,1976,2001,
MOT20-02,247,Person is touching the face while moving towards the camera,M,64,2014,2037,
MOT20-02,247,Person is touching the face while moving towards the camera,M,71,1667,1699,
MOT20-02,247,Person is touching the face while moving towards the camera,M,71,1749,1786,
MOT20-02,248,Person is touching the face while coming towards the camera,M,1,1283,1367,
MOT20-02,248,Person is touching the face while coming towards the camera,M,3,1404,1487,
MOT20-02,248,Person is touching the face while coming towards the camera,M,22,1657,1699,
MOT20-02,248,Person is touching the face while coming towards the camera,M,26,1398,1557,
MOT20-02,248,Person is touching the face while coming towards the camera,M,26,1609,1634,
MOT20-02,248,Person is touching the face while coming towards the camera,M,26,1736,1755,
MOT20-02,248,Person is touching the face while coming towards the camera,M,33,1932,1958,
MOT20-02,248,Person is touching the face while coming towards the camera,M,23,1116,1157,
MOT20-02,248,Person is touching the face while coming towards the camera,M,4,865,992,
MOT20-02,248,Person is touching the face while coming towards the camera,M,4,1082,1101,
MOT20-02,248,Person is touching the face while coming towards the camera,M,46,1780,1809,
MOT20-02,248,Person is touching the face while coming towards the camera,M,62,1976,2001,
MOT20-02,248,Person is touching the face while coming towards the camera,M,64,2014,2037,
MOT20-02,248,Person is touching the face while coming towards the camera,M,71,1667,1699,
MOT20-02,248,Person is touching the face while coming towards the camera,M,71,1749,1786,
MOT20-02,249,Person is touching the face while heading towards the camera,M,1,1283,1367,
MOT20-02,249,Person is touching the face while heading towards the camera,M,3,1404,1487,
MOT20-02,249,Person is touching the face while heading towards the camera,M,22,1657,1699,
MOT20-02,249,Person is touching the face while heading towards the camera,M,26,1398,1557,
MOT20-02,249,Person is touching the face while heading towards the camera,M,26,1609,1634,
MOT20-02,249,Person is touching the face while heading towards the camera,M,26,1736,1755,
MOT20-02,249,Person is touching the face while heading towards the camera,M,33,1932,1958,
MOT20-02,249,Person is touching the face while heading towards the camera,M,23,1116,1157,
MOT20-02,249,Person is touching the face while heading towards the camera,M,4,865,992,
MOT20-02,249,Person is touching the face while heading towards the camera,M,4,1082,1101,
MOT20-02,249,Person is touching the face while heading towards the camera,M,46,1780,1809,
MOT20-02,249,Person is touching the face while heading towards the camera,M,62,1976,2001,
MOT20-02,249,Person is touching the face while heading towards the camera,M,64,2014,2037,
MOT20-02,249,Person is touching the face while heading towards the camera,M,71,1667,1699,
MOT20-02,249,Person is touching the face while heading towards the camera,M,71,1749,1786,
MOT20-02,250,Person in the open space is looking opposite side of the camera,M,50,1696,1719,
MOT20-02,250,Person in the open space is looking opposite side of the camera,M,65,1431,1492,
MOT20-02,250,Person in the open space is looking opposite side of the camera,M,65,1534,1552,
MOT20-02,250,Person in the open space is looking opposite side of the camera,M,64,1556,1604,
MOT20-02,251,Person is looking opposite side of the camera while walking,M,50,1696,1719,
MOT20-02,251,Person is looking opposite side of the camera while walking,M,65,1431,1492,
MOT20-02,251,Person is looking opposite side of the camera while walking,M,65,1534,1552,
MOT20-02,251,Person is looking opposite side of the camera while walking,M,64,1556,1604,
MOT20-02,252,Person is looking opposite side of the camera while walking to the right side,M,50,1696,1719,
MOT20-02,253,Person is looking opposite side of the camera while going to the right side,M,50,1696,1719,
MOT20-02,254,Person is looking opposite side of the camera while moving towards the right side,M,50,1696,1719,
MOT20-02,255,Person coming from the left side is looking opposite side of the camera,M,50,1696,1719,
MOT20-02,255,Person coming from the left side is looking opposite side of the camera,M,65,1431,1492,
MOT20-02,255,Person coming from the left side is looking opposite side of the camera,M,65,1534,1552,
MOT20-02,255,Person coming from the left side is looking opposite side of the camera,M,64,1556,1604,
MOT20-02,256,Person is walking backward,M,52,1732,1790,
MOT20-02,257,Person coming from the left side is walking backward,M,52,1732,1790,
MOT20-02,258,Person is walking backward while walking to the right side,M,52,1732,1790,
MOT20-02,259,Person is walking backward while going to the right side,M,52,1732,1790,
MOT20-02,260,Person is walking backward while moving towards the right side,M,52,1732,1790,
MOT20-02,261,Person coming from the left side starts running,M,52,1861,1966,
MOT20-02,261,Person coming from the left side starts running,M,14,1475,1494,
MOT20-02,261,Person coming from the left side starts running,M,51,1905,1953,
MOT20-02,262,Person coming from right side is looking back,M,3,1465,1487,
MOT20-02,263,Person coming from left side is looking back,M,51,1865,1887,
MOT20-02,263,Person coming from left side is looking back,M,24,1402,1550,
MOT20-02,263,Person coming from left side is looking back,M,32,1531,1784,
MOT20-02,263,Person coming from left side is looking back,M,33,1534,1640,
MOT20-02,263,Person coming from left side is looking back,M,31,1767,1780,
MOT20-02,263,Person coming from left side is looking back,M,45,1895,1918,
MOT20-02,264,Person coming from right side is asking for directions,M,7,226,387,
MOT20-02,264,Person coming from right side is asking for directions,M,8,226,387,
MOT20-02,264,Person coming from right side is asking for directions,M,12,226,387,
MOT20-02,265,Person is taking something from the security guard,M,70,1749,1788,
MOT20-02,266,Person coming from the camera side is taking something from the security gurd,M,70,1749,1788,
MOT20-02,267,Person coming from camera side is holding another person's hand,M,66,1185,1606,
MOT20-02,267,Person coming from camera side is holding another person's hand,M,70,1185,1606,
MOT20-02,268,Person is holding another person's hand while walking towards camera,M,66,1809,1980,
MOT20-02,268,Person is holding another person's hand while walking towards camera,M,70,1809,1980,
MOT20-02,269,Person is holding another person's hand while going towards camera,M,66,1809,1980,
MOT20-02,269,Person is holding another person's hand while going towards camera,M,70,1809,1980,
MOT20-02,270,Person is holding another person's hand while moving towards camera,M,66,1809,1980,
MOT20-02,270,Person is holding another person's hand while moving towards camera,M,70,1809,1980,
MOT20-02,271,Person is holding another person's hand while coming towards camera,M,66,1809,1980,
MOT20-02,271,Person is holding another person's hand while coming towards camera,M,70,1809,1980,
MOT20-02,272,A walking person in the open area is looking right side while using the mobile,M,2,1335,1364,
MOT20-02,273,Person is using mobile while walking,M,2,1231,1369,
MOT20-02,273,Person is using mobile while walking,M,65,1976,2144,
MOT20-02,274,Person coming from the left side is adjusting his t-shirt,M,12,1197,1339,
MOT20-02,275,Person is using mobile while walking towards the camera,M,2,1231,1369,
MOT20-02,275,Person is using mobile while walking towards the camera,M,65,1976,2144,
MOT20-02,276,Person walking in the open area is adjusting the sweater,M,62,1889,1943,
MOT20-02,277,Person in the open space is arranging the sweater,M,62,1889,1943,
MOT20-02,278,Person walking in the open space is fixing the sweater,M,62,1889,1943,
MOT20-02,279,Person in the open space is fixing the sweater,M,62,1889,1943,
MOT20-02,280,Person coming from the left side is adjusting the sweater,M,62,1889,1943,
MOT20-02,281,Person is adjusting the sweater while walking towards camera,M,62,1889,1943,
MOT20-02,282,Person is adjusting the sweater while coming towards camera,M,62,1889,1943,
MOT20-02,283,Person is adjusting the sweater while heading towards camera,M,62,1889,1943,
MOT20-02,284,Person is adjusting the sweater while going towards camera,M,62,1889,1943,
MOT20-02,285,Person is fixing the sweater while walking towards camera,M,62,1889,1943,
MOT20-02,286,Person is fixing the sweater while coming towards camera,M,62,1889,1943,
MOT20-02,287,Person is fixing the sweater while heading towards camera,M,62,1889,1943,
MOT20-02,288,Person is fixing the sweater while going towards camera,M,62,1889,1943,
MOT20-01,289,Person is pointing to right side with left hand while walking towards camera,M,5,48,67,
MOT20-01,289,Person is pointing to right side with left hand while walking towards right side,M,13,48,115,
MOT20-01,290,Person is pointing to right side with left hand while going towards camera,M,5,48,67,
MOT20-01,290,Person is pointing to right side with left hand while going towards right side,M,13,48,115,
MOT20-01,291,Person is pointing to right side with left hand while coming towards camera,M,5,48,67,
MOT20-01,291,Person is pointing to right side with left hand while coming towards right side,M,13,48,115,
MOT20-01,292,Person is pointing to right side with left hand while heading towards camera,M,5,48,67,
MOT20-01,292,Person is pointing to right side with left hand while heading towards right side,M,13,48,115,
MOT20-01,293,Person is pointing to the camera with right hand while going towards the camera,M,15,24,62,
MOT20-02,293,Person is pointing to the camera with right hand while going towards the camera,M,32,1713,1790,
MOT20-02,293,Person is pointing to the camera with right hand while going towards the camera,M,71,1655,1665,
MOT20-02,293,Person is pointing to the camera with right hand while going towards the camera,M,71,1701,1747,
MOT20-01,294,Person is pointing to the camera with right hand while heading towards the camera,M,15,24,62,
MOT20-02,294,Person is pointing to the camera with right hand while heading towards the camera,M,32,1713,1790,
MOT20-02,294,Person is pointing to the camera with right hand while heading towards the camera,M,71,1655,1665,
MOT20-02,294,Person is pointing to the camera with right hand while heading towards the camera,M,71,1701,1747,
MOT20-01,295,Person is pointing to the camera with right hand while coming towards the camera,M,15,24,62,
MOT20-02,295,Person is pointing to the camera with right hand while coming towards the camera,M,32,1713,1790,
MOT20-02,295,Person is pointing to the camera with right hand while coming towards the camera,M,71,1655,1665,
MOT20-02,295,Person is pointing to the camera with right hand while coming towards the camera,M,71,1701,1747,
MOT20-02,296,Person is pointing to the camera with right hand while going towards right side,M,12,1099,1195,
MOT20-02,297,Person is pointing to the camera with right hand while heading towards right side,M,12,1099,1195,
MOT20-02,298,Person is pointing to the camera with right hand while coming towards right side,M,12,1099,1195,
MOT20-02,299,Person is pointing to the camera with right hand while walking towards right side,M,12,1099,1195,
MOT20-02,300,Person is showing towards the camera with left hand while walking,M,62,1467,1632,
MOT20-02,301,Person is pointing to the camera with left hand while walking,M,62,1467,1632,
MOT20-02,302,Person is using left hand to indicate towards camera while walking,M,62,1467,1632,
MOT20-02,303,Person is pointing to the camera with left hand while walking towards the camera,M,62,1467,1632,
MOT20-02,304,Person is pointing to the camera with left hand while going towards the camera,M,62,1467,1632,
MOT20-02,305,Person is pointing to the camera with left hand while heading towards the camera,M,62,1467,1632,
MOT20-02,306,Person is pointing to the camera with left hand while coming towards the camera,M,62,1467,1632,
MOT20-02,307,Person is looking opposite side of the camera while walking towards the camera,M,65,1431,1492,
MOT20-02,307,Person is looking opposite side of the camera while walking towards the camera,M,65,1534,1552,
MOT20-02,307,Person is looking opposite side of the camera while walking towards the camera,M,64,1556,1604,
MOT20-02,308,Person is looking opposite side of the camera while going towards the camera,M,65,1431,1492,
MOT20-02,308,Person is looking opposite side of the camera while going towards the camera,M,65,1534,1552,
MOT20-02,308,Person is looking opposite side of the camera while going towards the camera,M,64,1556,1604,
MOT20-02,309,Person is looking opposite side of the camera while moving towards the camera,M,65,1431,1492,
MOT20-02,309,Person is looking opposite side of the camera while moving towards the camera,M,65,1534,1552,
MOT20-02,309,Person is looking opposite side of the camera while moving towards the camera,M,64,1556,1604,
MOT20-02,310,Person is looking opposite side of the camera while heading towards towards the camera,M,65,1431,1492,
MOT20-02,310,Person is looking opposite side of the camera while heading towards towards the camera,M,65,1534,1552,
MOT20-02,310,Person is looking opposite side of the camera while heading towards towards the camera,M,64,1556,1604,
MOT20-02,311,Person coming from left side is using mobile,M,2,1231,1369,
MOT20-02,311,Person coming from left side is using mobile,M,65,1976,2144,
MOT20-02,312,Person is using mobile while going towards the camera,M,2,1231,1369,
MOT20-02,312,Person is using mobile while going towards the camera,M,65,1976,2144,
MOT20-02,313,Person is using mobile while moving towards the camera,M,2,1231,1369,
MOT20-02,313,Person is using mobile while moving towards the camera,M,65,1976,2144,
MOT20-02,314,Person is using mobile while coming towards the camera,M,2,1231,1369,
MOT20-02,314,Person is using mobile while coming towards the camera,M,65,1976,2144,
MOT20-02,315,Person is using mobile while heading towards the camera,M,2,1231,1369,
MOT20-02,315,Person is using mobile while heading towards the camera,M,65,1976,2144,
MOT20-02,316,Person is showing opposite of the camera with left hand while walking,M,64,1565,1604,
MOT20-02,317,Person is pointing opposite of the camera with left hand while walking,M,64,1565,1604,
MOT20-02,318,Person is using left hand to indicate opposite of the camera while walking,M,64,1565,1604,
MOT20-02,320,Person is pointing opposite of the camera with left hand while walking towards the camera,M,64,1565,1604,
MOT20-02,321,Person is pointing opposite of the camera with left hand while going towards the camera,M,64,1565,1604,
MOT20-02,322,Person is pointing opposite of the camera with left hand while heading towards the camera,M,64,1565,1604,
MOT20-02,323,Person is pointing opposite of the camera with left hand while coming towards the camera,M,64,1565,1604,
MOT20-02,324,Person coming from right side is going back to right side,M,118,1728,2430,
MOT20-02,324,Person coming from right side is going back to right side,M,120,1755,2396,
MOT20-02,324,Person coming from right side is going back to right side,M,119,1987,2383,
MOT20-02,325,Person coming from right side is walking back to right side,M,118,1728,2430,
MOT20-02,325,Person coming from right side is walking back to right side,M,120,1755,2396,
MOT20-02,325,Person coming from right side is walking back to right side,M,119,1987,2383,
MOT20-02,326,Person coming from right side is moving back to right side,M,118,1728,2430,
MOT20-02,326,Person coming from right side is moving back to right side,M,120,1755,2396,
MOT20-02,326,Person coming from right side is moving back to right side,M,119,1987,2383,
MOT20-02,327,Person coming from right side is heading back to right side,M,118,1728,2430,
MOT20-02,327,Person coming from right side is heading back to right side,M,120,1755,2396,
MOT20-02,327,Person coming from right side is heading back to right side,M,119,1987,2383,
MOT20-02,328,Person coming from camera side is going towards right side,M,99,1709,2569,
MOT20-02,328,Person coming from camera side is going towards right side,M,267,987,1324,
MOT20-02,328,Person coming from camera side is going towards right side,M,287,915,1158,
MOT20-02,329,Person coming from camera side is walking towards right side,M,99,1709,2569,
MOT20-02,329,Person coming from camera side is walking towards right side,M,267,987,1324,
MOT20-02,329,Person coming from camera side is walking towards right side,M,287,915,1158,
MOT20-02,330,Person coming from camera side is moving towards right side,M,99,1709,2569,
MOT20-02,330,Person coming from camera side is moving towards right side,M,267,987,1324,
MOT20-02,330,Person coming from camera side is moving towards right side,M,287,915,1158,
MOT20-02,331,Person coming from camera side is heading towards right side,M,99,1709,2569,
MOT20-02,331,Person coming from camera side is heading towards right side,M,267,987,1324,
MOT20-02,331,Person coming from camera side is heading towards right side,M,287,915,1158,
MOT20-02,332,Person coming from left side is walking in the open space,M,55,60,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,56,81,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,57,145,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,59,151,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,60,164,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,74,162,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,61,203,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,62,232,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,63,236,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,64,244,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,65,265,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,66,275,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,67,288,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,69,314,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,68,330,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,70,368,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,71,393,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,72,404,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,73,426,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,76,324,429,
MOT20-02,332,Person coming from left side is walking in the open space,M,122,1847,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,125,1893,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,121,1937,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,126,2101,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,133,2124,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,132,2262,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,145,2427,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,146,2710,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,147,2730,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,149,2749,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,148,2766,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,152,2477,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,151,2483,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,153,2562,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,170,1877,2782,
MOT20-02,332,Person coming from left side is walking in the open space,M,186,2136,2764,
MOT20-02,333,Person coming from left side is moving in the open space,M,55,60,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,56,81,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,57,145,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,59,151,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,60,164,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,74,162,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,61,203,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,62,232,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,63,236,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,64,244,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,65,265,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,66,275,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,67,288,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,69,314,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,68,330,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,70,368,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,71,393,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,72,404,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,73,426,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,76,324,429,
MOT20-02,333,Person coming from left side is moving in the open space,M,122,1847,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,125,1893,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,121,1937,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,126,2101,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,133,2124,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,132,2262,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,145,2427,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,146,2710,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,147,2730,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,149,2749,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,148,2766,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,152,2477,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,151,2483,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,153,2562,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,170,1877,2782,
MOT20-02,333,Person coming from left side is moving in the open space,M,186,2136,2764,
MOT20-02,334,Person coming from right side is walking in the open space,M,41,17,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,42,47,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,43,122,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,45,150,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,44,181,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,46,152,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,58,190,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,48,190,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,49,221,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,53,227,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,50,302,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,51,310,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,52,356,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,54,366,429,
MOT20-02,334,Person coming from right side is walking in the open space,M,134,2524,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,135,2607,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,140,2409,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,138,2614,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,136,2643,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,137,2649,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,139,2670,2782,
MOT20-02,334,Person coming from right side is walking in the open space,M,154,2371,2666,
MOT20-02,334,Person coming from right side is walking in the open space,M,157,2419,2704,
MOT20-02,334,Person coming from right side is walking in the open space,M,155,2437,2704,
MOT20-02,334,Person coming from right side is walking in the open space,M,156,2442,2704,
MOT20-02,335,Person coming from right side is moving in the open space,M,41,17,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,42,47,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,43,122,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,45,150,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,44,181,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,46,152,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,58,190,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,48,190,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,49,221,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,53,227,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,50,302,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,51,310,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,52,356,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,54,366,429,
MOT20-02,335,Person coming from right side is moving in the open space,M,134,2524,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,135,2607,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,140,2409,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,138,2614,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,136,2643,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,137,2649,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,139,2670,2782,
MOT20-02,335,Person coming from right side is moving in the open space,M,154,2371,2666,
MOT20-02,335,Person coming from right side is moving in the open space,M,157,2419,2704,
MOT20-02,335,Person coming from right side is moving in the open space,M,155,2437,2704,
MOT20-02,335,Person coming from right side is moving in the open space,M,156,2442,2704,
MOT20-02,336,Person is coming from the camera side in the open area,M,144,2130,2782,
MOT20-02,337,A person is approaching from the camera side in the open space.,M,144,2130,2782,
MOT20-02,338,Person coming from camera side is walking in the open space,M,144,2130,2782,
MOT20-02,339,Person coming from camera side is moving in the open space,M,144,2130,2782,
MOT20-02,340,Person coming from right side is dancing,M,140,2557,2772,
MOT20-02,341,Person is dancing in the open area,M,140,2557,2772,
MOT20-02,341,Person is dancing in the open area,M,145,2543,2782,
MOT20-02,342,Person coming from left side is dancing,M,145,2543,2782,
MOT20-02,343,Person coming from right side stops walking in left side,M,154,2668,2782,
MOT20-02,343,Person coming from right side stops walking in left side,M,157,2706,2782,
MOT20-02,343,Person coming from right side stops walking in left side,M,155,2706,2782,
